yr,mo,mag
1994,11,0
1994,11,0
1994,11,1
1994,11,1
1994,11,1
1994,11,1
1994,11,3
1994,11,0
1994,11,1
1994,11,3
1994,11,3
1994,11,3
1994,11,1
1994,12,0
1994,12,0
1994,12,1
1994,12,0
1995,1,0
1995,1,1
1995,1,1
1995,1,0
1995,1,1
1995,1,1
1995,1,1
1995,1,1
1995,1,1
1995,1,1
1995,1,1
1995,1,2
1995,1,1
1995,1,0
1995,1,0
1995,1,0
1995,1,0
1995,1,1
1995,1,1
1995,1,0
1995,1,0
1995,1,0
1995,1,0
1995,1,1
1995,1,1
1995,1,1
1995,1,1
1995,1,1
1995,1,0
1995,1,0
1995,1,0
1995,1,0
1995,1,0
1995,1,0
1995,1,1
1995,1,1
1995,2,0
1995,2,0
1995,2,1
1995,2,1
1995,2,2
1995,2,3
1995,2,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,1
1995,3,1
1995,3,1
1995,3,1
1995,3,1
1995,3,2
1995,3,2
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,1
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,1
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,0
1995,3,1
1995,3,0
1995,3,0
1995,3,1
1995,3,0
1995,3,0
1995,3,0
1995,3,1
1995,3,0
1995,3,0
1995,3,1
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,1
1995,4,1
1995,4,1
1995,4,1
1995,4,2
1995,4,0
1995,4,0
1995,4,1
1995,4,0
1995,4,0
1995,4,1
1995,4,1
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,1
1995,4,1
1995,4,1
1995,4,1
1995,4,1
1995,4,1
1995,4,2
1995,4,2
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,1
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,1
1995,4,1
1995,4,1
1995,4,2
1995,4,1
1995,4,1
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,2
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,1
1995,4,2
1995,4,2
1995,4,2
1995,4,1
1995,4,0
1995,4,0
1995,4,0
1995,4,1
1995,4,1
1995,4,2
1995,4,0
1995,4,1
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,1
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,1
1995,4,0
1995,4,0
1995,4,0
1995,4,1
1995,4,0
1995,4,2
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,4,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,2
1995,5,2
1995,5,3
1995,5,3
1995,5,0
1995,5,0
1995,5,1
1995,5,2
1995,5,1
1995,5,2
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,2
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,2
1995,5,3
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,3
1995,5,3
1995,5,0
1995,5,1
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,0
1995,5,1
1995,5,1
1995,5,2
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,2
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,2
1995,5,3
1995,5,4
1995,5,4
1995,5,0
1995,5,1
1995,5,1
1995,5,2
1995,5,2
1995,5,0
1995,5,1
1995,5,1
1995,5,2
1995,5,2
1995,5,2
1995,5,0
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,3
1995,5,0
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,2
1995,5,3
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,0
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,3
1995,5,3
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,3
1995,5,0
1995,5,2
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,4
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,2
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,2
1995,5,2
1995,5,2
1995,5,2
1995,5,2
1995,5,2
1995,5,2
1995,5,2
1995,5,2
1995,5,2
1995,5,2
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,1
1995,5,1
1995,5,2
1995,5,0
1995,5,0
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,2
1995,5,3
1995,5,4
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,0
1995,5,1
1995,5,1
1995,5,0
1995,5,2
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,0
1995,5,1
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,4
1995,5,4
1995,5,4
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,3
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,2
1995,5,1
1995,5,1
1995,5,2
1995,5,0
1995,5,1
1995,5,4
1995,5,1
1995,5,0
1995,5,2
1995,5,1
1995,5,1
1995,5,1
1995,5,2
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,0
1995,5,1
1995,5,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,1
1995,6,2
1995,6,3
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,1
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,1
1995,6,1
1995,6,0
1995,6,1
1995,6,1
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,2
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,1
1995,6,1
1995,6,1
1995,6,2
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,1
1995,6,2
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,1
1995,6,1
1995,6,2
1995,6,2
1995,6,2
1995,6,2
1995,6,4
1995,6,4
1995,6,4
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,2
1995,6,2
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,1
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,0
1995,6,1
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,1
1995,7,0
1995,7,1
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,1
1995,7,1
1995,7,1
1995,7,0
1995,7,0
1995,7,0
1995,7,3
1995,7,0
1995,7,0
1995,7,1
1995,7,0
1995,7,0
1995,7,1
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,1
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,2
1995,7,0
1995,7,0
1995,7,1
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,1
1995,7,2
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,1
1995,7,0
1995,7,0
1995,7,1
1995,7,1
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,1
1995,7,1
1995,7,1
1995,7,1
1995,7,1
1995,7,1
1995,7,1
1995,7,2
1995,7,1
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,1
1995,7,0
1995,7,1
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,1
1995,7,1
1995,7,0
1995,7,0
1995,7,0
1995,7,2
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,2
1995,7,2
1995,7,2
1995,7,2
1995,7,3
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,1
1995,7,2
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,7,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,1
1995,8,1
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,1
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,1
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,8,0
1995,9,0
1995,9,0
1995,9,0
1995,9,0
1995,9,0
1995,9,0
1995,9,2
1995,9,0
1995,9,1
1995,9,0
1995,9,0
1995,9,0
1995,9,0
1995,9,0
1995,9,0
1995,9,0
1995,9,1
1995,9,0
1995,9,0
1995,10,1
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,1
1995,10,2
1995,10,0
1995,10,1
1995,10,1
1995,10,1
1995,10,2
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,1
1995,10,1
1995,10,0
1995,10,1
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,1
1995,10,0
1995,10,0
1995,10,2
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,1
1995,10,2
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,0
1995,10,2
1995,10,2
1995,10,2
1995,10,0
1995,10,1
1995,10,0
1995,10,1
1995,10,1
1995,10,0
1995,10,0
1995,10,0
1995,10,1
1995,11,0
1995,11,0
1995,11,2
1995,11,3
1995,11,0
1995,11,1
1995,11,0
1995,11,0
1995,11,0
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,2
1995,11,0
1995,11,2
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,2
1995,11,2
1995,11,2
1995,11,2
1995,11,4
1995,11,0
1995,11,0
1995,11,1
1995,11,2
1995,11,2
1995,11,0
1995,11,1
1995,11,1
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,1
1995,11,0
1995,11,0
1995,11,0
1995,11,0
1995,11,1
1995,11,3
1995,11,3
1995,11,1
1995,11,1
1995,11,1
1995,11,2
1995,11,1
1995,11,1
1995,12,0
1995,12,0
1995,12,1
1995,12,0
1995,12,0
1995,12,2
1995,12,0
1995,12,0
1995,12,0
1995,12,0
1995,12,0
1995,12,0
1995,12,0
1995,12,1
1995,12,0
1995,12,0
1995,12,1
1995,12,2
1996,1,0
1996,1,0
1996,1,0
1996,1,0
1996,1,1
1996,1,1
1996,1,0
1996,1,0
1996,1,1
1996,1,1
1996,1,1
1996,1,1
1996,1,1
1996,1,2
1996,1,2
1996,1,0
1996,1,0
1996,1,1
1996,1,1
1996,1,1
1996,1,1
1996,1,0
1996,1,1
1996,1,1
1996,1,0
1996,1,0
1996,1,0
1996,1,0
1996,1,0
1996,1,0
1996,1,0
1996,1,0
1996,1,2
1996,1,1
1996,1,1
1996,2,0
1996,2,0
1996,2,0
1996,2,2
1996,2,0
1996,2,0
1996,2,1
1996,2,1
1996,2,1
1996,2,2
1996,2,2
1996,2,1
1996,2,0
1996,2,0
1996,3,0
1996,3,1
1996,3,3
1996,3,1
1996,3,1
1996,3,1
1996,3,0
1996,3,0
1996,3,1
1996,3,1
1996,3,1
1996,3,1
1996,3,2
1996,3,3
1996,3,1
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,1
1996,3,1
1996,3,2
1996,3,0
1996,3,0
1996,3,1
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,1
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,2
1996,3,0
1996,3,0
1996,3,0
1996,3,1
1996,3,1
1996,3,1
1996,3,1
1996,3,1
1996,3,1
1996,3,1
1996,3,2
1996,3,2
1996,3,3
1996,3,0
1996,3,0
1996,3,1
1996,3,1
1996,3,1
1996,3,1
1996,3,1
1996,3,1
1996,3,2
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,0
1996,3,1
1996,3,0
1996,3,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,2
1996,4,0
1996,4,1
1996,4,0
1996,4,2
1996,4,0
1996,4,1
1996,4,4
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,2
1996,4,2
1996,4,2
1996,4,2
1996,4,2
1996,4,2
1996,4,0
1996,4,1
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,2
1996,4,2
1996,4,2
1996,4,2
1996,4,3
1996,4,3
1996,4,3
1996,4,3
1996,4,3
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,2
1996,4,2
1996,4,0
1996,4,0
1996,4,1
1996,4,2
1996,4,2
1996,4,3
1996,4,0
1996,4,2
1996,4,0
1996,4,1
1996,4,2
1996,4,0
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,2
1996,4,2
1996,4,0
1996,4,1
1996,4,0
1996,4,1
1996,4,2
1996,4,2
1996,4,2
1996,4,2
1996,4,1
1996,4,2
1996,4,3
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,1
1996,4,3
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,1
1996,4,2
1996,4,2
1996,4,2
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,1
1996,4,1
1996,4,1
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,4,0
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,1
1996,5,1
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,1
1996,5,1
1996,5,1
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,1
1996,5,1
1996,5,1
1996,5,2
1996,5,0
1996,5,1
1996,5,2
1996,5,1
1996,5,0
1996,5,1
1996,5,1
1996,5,1
1996,5,2
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,1
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,1
1996,5,2
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,1
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,1
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,1
1996,5,1
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,3
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,1
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,1
1996,5,1
1996,5,2
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,1
1996,5,1
1996,5,1
1996,5,2
1996,5,3
1996,5,3
1996,5,0
1996,5,1
1996,5,1
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,2
1996,5,0
1996,5,0
1996,5,3
1996,5,3
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,2
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,2
1996,5,4
1996,5,0
1996,5,1
1996,5,1
1996,5,1
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,2
1996,5,3
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,0
1996,5,1
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,0
1996,5,1
1996,5,3
1996,5,0
1996,5,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,1
1996,6,0
1996,6,0
1996,6,1
1996,6,1
1996,6,0
1996,6,0
1996,6,1
1996,6,2
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,1
1996,6,1
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,1
1996,6,1
1996,6,1
1996,6,2
1996,6,0
1996,6,0
1996,6,0
1996,6,1
1996,6,1
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,1
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,1
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,1
1996,6,2
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,1
1996,6,1
1996,6,1
1996,6,1
1996,6,1
1996,6,0
1996,6,1
1996,6,1
1996,6,1
1996,6,1
1996,6,1
1996,6,2
1996,6,3
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,1
1996,6,0
1996,6,1
1996,6,1
1996,6,0
1996,6,0
1996,6,1
1996,6,0
1996,6,0
1996,6,0
1996,6,0
1996,6,1
1996,6,0
1996,6,1
1996,6,0
1996,6,0
1996,6,1
1996,6,2
1996,6,0
1996,6,0
1996,6,2
1996,6,0
1996,6,1
1996,6,0
1996,6,0
1996,6,0
1996,7,0
1996,7,0
1996,7,0
1996,7,1
1996,7,0
1996,7,0
1996,7,1
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,1
1996,7,2
1996,7,0
1996,7,1
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,1
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,1
1996,7,1
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,1
1996,7,1
1996,7,1
1996,7,0
1996,7,1
1996,7,2
1996,7,2
1996,7,0
1996,7,1
1996,7,1
1996,7,1
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,1
1996,7,1
1996,7,1
1996,7,2
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,1
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
1996,7,0
